Author, Gender, Age, Docs, Words
7302d540a4ff10740b1e445bf230a408,male,20s,1.0,117.0
73033158a5facaf7b928b2dad2e12438,female,30s,8.0,1084.0
7303f30bf46c1c92eae66fe33bf108c6,male,30s,1.0,1058.0
73045ab73ea51269be4f01ff9c65d3a3,male,20s,1.0,16.0
7304bb8279647960885aa37c55395371,male,20s,1.0,26.0
7305518f2fbfe74295dd71e81e5798f8,male,20s,1.0,57.0
7306220df1f53ce62ec889c33b875ee0,female,30s,2.0,64.0
73062af888da50188e72d14aa0c77f3b,male,20s,1.0,92.0
7306c4b1e6df0162be1a06b90d3cd88d,male,30s,1.0,22.0
730712d677d87322dc53cf59cc8cbfa9,male,20s,1.0,482.0
7307284de187f11b344b08b32f17347a,male,30s,5.0,1325.0
73078c5dfdba9e787b9c5996439fae76,female,20s,3.0,1093.0
7307c0613f8c4411c7865fa9a46a7bbf,male,20s,1.0,26.0
7307dfef43c3d5291e995bfd1a97d387,male,30s,1.0,139.0
7307e86d54e7a1b5478e87dffdaf2daf,male,20s,1.0,35.0
730875192822aac8f03498f59088d612,male,20s,1.0,33.0
7309470db72f936014537d760a94d92a,female,30s,1.0,7.0
730985ccedf06516efc5ed2dc57639a9,male,30s,1.0,20.0
730a6c037e9be6e0c8c96437cb378cc2,female,20s,1.0,24.0
730b5c1f1977d6f854a22fdaa07b5301,male,30s,5.0,402.0
730c20a03b19ffea0d738d4c3a481f4e,male,20s,1.0,307.0
730dcf570ddfe6d21eb0bfdfbb3b2aba,male,20s,1.0,27.0
730e106a6fc5a25c7b6e3e7d470e041d,male,20s,2.0,68.0
730fc704f4d8cc3ddabc941a59bf36c2,male,30s,1.0,32.0
7310f14af416cff43ffefe9b24bc102,male,30s,1.0,28.0
7311969703edc9332a9a2cc27f391f7,male,10s,2.0,4401.0
7312543efb8be050d877df715dfb75c3,female,30s,2.0,38.0
731263609c5991bcc9d1e9bafbf56e21,female,20s,1.0,178.0
7314d91ccece05372b5d51ea3b64cac1,male,30s,1.0,59.0
731511ee427e72a9b9473f0d92d7280d,male,30s,2.0,65.0
731573d7879cb292aa3f04cde94ef737,female,20s,1.0,28.0
7315ee24bd1c262ef562b6c9cdba03c3,female,30s,4.0,1171.0
73168188b785f0c20c21de23f1c8c4b5,male,20s,1.0,92.0
7318782e0f4396464cc9e5e75e8c6502,female,20s,6.0,850.0
73190a055f0a23c8638b3fa3d8f8da45,male,20s,1.0,171.0
73194334f45c7ceb4b65556235786c6b,female,30s,1.0,167.0
731bfe1e387092e3b6afb86c3c575ef4,female,20s,1.0,54.0
731c93a53af06aa360bb228f0d3ddc78,male,20s,1.0,5.0
731cf31a93e4d1311df303e932bbefaf,male,30s,2.0,66.0
731e52183162af10089f5081291532a3,male,20s,2.0,519.0
731efd10a854f2648aabbe39e582ebba,male,30s,1.0,37.0
731f02726eba13ec98d684fdcf5a0ac7,male,20s,2.0,264.0
731f7695638567f8d1b8a13c88d47880,male,30s,1.0,40.0
73200aed530e9c39ed3c888503d3fe4c,male,30s,1.0,18.0
73204937d4f93b26cdd0e86a18d6bd50,male,20s,1.0,5669.0
7320cea70dc1e4bdbcd0716e0537b11b,male,20s,1.0,121.0
7320f3f8be0902ce91ddc454dce73da9,female,30s,3.0,1085.0
73212ce62638c7283866fee05d33025c,male,20s,1.0,9.0
7321801ed810e49264ddebfbed2f5638,female,20s,1.0,90.0
7321f71b0f3d2b7d6a8b417f58dec991,male,30s,1.0,119.0
7322a7160ec4f12f12e548daaa547e7d,female,30s,1.0,12.0
7322c2379dc719840eee0687f699d7b8,female,20s,1.0,412.0
73246a1cfb4c5e8f59ec516ce6b21d71,female,20s,1.0,663.0
73259d2fd20eaaf73036a5d9cf3336ae,female,20s,1.0,24.0
7325c5087b017ae9aaa508a63a966194,male,30s,7.0,336.0
73265bc0ec57d32ce256dc7eb1f947e7,male,30s,1.0,14.0
73268c324195f3f23759252638187fc6,male,20s,1.0,30.0
732728f443acf4a802f609e08a6f7655,male,30s,2.0,249.0
73284c91537979e7b5a2b48718053dfc,male,20s,1.0,255.0
732872253fd4a6e8abb45c3ba212db78,female,30s,1.0,19.0
7328bf19177f57ecf96258d0a933a107,male,20s,2.0,574.0
7329a7c58946288d8cce5b917fb64a05,male,20s,1.0,199.0
732baadd90435f36703ed8f96901ff08,male,20s,1.0,63.0
732cb794be6f423653b954a03ca0aa5a,female,30s,1.0,15.0
732dabb7303a2f1b30c7adf3549c9ef2,female,20s,1.0,48.0
732f534d6afc3509ddfab374a59f9ae2,female,30s,3.0,359.0
732f79ded3bfe1ff1e68807c157a3882,female,30s,1.0,6.0
73301dc9242d2b02d328d2850fce15e3,male,30s,5.0,1303.0
7330a3cd1ebc90694b4e1652b75d1c80,female,30s,1.0,40.0
7330f9b3391d9360a01257fa9b3a25bf,female,20s,1.0,21.0
73311d31c2396e975223dee9d0562c80,male,20s,1.0,215.0
73322c8d097980facf1056a51d23a505,male,20s,1.0,494.0
7332c65cfd24a25ecbbe5d51b466e740,male,30s,1.0,175.0
7332cc46185552f4f0b1c680ba43ef63,female,20s,1.0,22.0
7332e3033ebb5b8d986a9589e52dad57,male,30s,1.0,56.0
73338a59189b2c55435904f8d1736006,female,20s,1.0,115.0
7333c4f1c4eecbf4d3f506010ac5ec20,female,30s,3.0,1715.0
73345a78b66453d26b91cdb5ab7d681b,female,20s,2.0,295.0
733542faddac9ddd6aeb1a16cfaca177,male,20s,1.0,18.0
733548c3bc61104e16d3051a6f28e45f,male,30s,1.0,18.0
7336ca8469ef8b61f3e2f0f44fc7920e,male,30s,1.0,8.0
73392e04e2e65768ec7097f0d122cfce,female,20s,1.0,275.0
7339646fd1a9429d02eb911061b76614,female,20s,1.0,229.0
733b0e4de180e1e5ab048e4012a799b7,female,10s,1.0,12.0
733bfc908a1ebe38a34c1776a9ce4050,male,30s,1.0,6.0
733d6c8d4c0eb68048ecc63ce73870bb,female,30s,2.0,216.0
733d7cccdf3d151003950a257db4bb2d,male,30s,1.0,7.0
733da6ab43c63aec8bc6a67506ea175a,female,30s,4.0,1192.0
733e01155b79b9600a0f650d0f9c5500,male,20s,1.0,19.0
733e592a024d575165a4fd8319a55f,male,30s,1.0,7.0
733e73a3ee67733f5f905e7f5d830294,female,20s,2.0,164.0
733f463e42c35730be516d8ac1945be1,female,30s,1.0,13.0
734025c78354a03ffd7a72b2566e83d1,male,20s,1.0,123.0
73404e73aa3d187fc65c5a241aa5d8aa,female,20s,1.0,41.0
7340bf750c325f1be0db9521411a9089,female,20s,1.0,123.0
73412df6bc7cec6c402ecff5bff2c619,female,20s,1.0,223.0
7342e20b09087e27cdc00c3a59694fb3,male,20s,1.0,27.0
7342fb7c4e36618d5ee6d0828333257b,female,30s,1.0,136.0
7343070184e34ac497a334e46d82dd65,male,30s,5.0,1144.0
734377233aa695156b42ceaa9c713865,female,20s,1.0,11.0
734441ed75ee7cd9f632a1fdf1b43594,male,30s,1.0,29.0
734487d41f0ef90e3c1164012feff757,male,30s,1.0,26.0
73454825673645827a650fe75e1c941d,male,20s,1.0,240.0
734561ad6ee29b7286e4c06bfde8ccf9,female,20s,1.0,85.0
734584cce8596d8d62a32c096670ef87,male,30s,1.0,105.0
7346755a9fda95cf28e143abb11e624d,female,30s,4.0,1306.0
7348a68b42c6e792ea243c57fd117f62,female,30s,3.0,697.0
734ac88dbe46c12a84057d17df0fb2a3,female,20s,3.0,1677.0
734b5f0b66936d5430321a687de8bf8c,female,30s,1.0,343.0
734c27734018480602d0054f877cafb1,male,20s,1.0,35.0
734c2956b9a082c2e2f5f780a86293e4,female,30s,1.0,13.0
734cec3c2bc95b70e275ca7d20c038d5,male,20s,1.0,14.0
734e943bb9c84de90ce2fbe9b76efbf1,female,20s,2.0,432.0
734ec9b042f2d409e8969755ccabbffd,female,30s,1.0,29.0
734ee57f3f6ce1c4706c0cf4c3105b02,male,30s,1.0,29.0
734f1a75b78fc378904d1574fba92177,male,20s,2.0,37.0
734f4965010eab48539f6c288d38cb9e,male,20s,3.0,482.0
7350da69c79b772c433b6a8a5b1b3121,male,20s,1.0,68.0
7351605b785211d4beb2b4782df50040,female,20s,1.0,20.0
7353f5f05d9a5807d68b3188ecee4b11,female,20s,1.0,27.0
73551245a45c1f6c855e949c6255e2d6,female,20s,1.0,141.0
73565dac98fd58866b282b7f0db2c244,female,30s,1.0,84.0
73583ee4d4e77d179636946e6086ac19,male,20s,1.0,32.0
7358b3d09d14c8f2c89d42fcef6365a,male,20s,1.0,566.0
7358eddf553fb2851db21c0ef8710e02,female,20s,2.0,38.0
7359304f44b06609be6e46317e5f0cc7,male,10s,1.0,76.0
7359fdfb04a2bf4b96b0e47267e592c,female,30s,1.0,1377.0
735a17e371b522dd60075e9040dd9389,male,30s,1.0,41.0
735a883adf556655b9c5f095dd6870b9,female,20s,1.0,44.0
735ad9167865150d372e620710988656,male,30s,1.0,634.0
735b14f1c5f5d4853bee9c0655001c42,male,30s,1.0,687.0
735c3382dd319feeddcd1be4a9ebbc9f,female,30s,1.0,301.0
735d81ab6600cf2312c2c251e881cbde,male,20s,1.0,57.0
735ddefc6e6062d0fd7994197c712e6d,male,20s,1.0,196.0
735e67a0844c0efd812408e26ba5b157,male,30s,1.0,27.0
735e9bfc33eee299bdd28c66c8cdaaff,male,20s,1.0,14.0
735ec126128518afc69d878970dc7388,male,20s,6.0,1169.0
735efab9b4230ad9f7a5259da9987e58,female,20s,1.0,109.0
735f1eaa643c5f1e003902e223d61c83,male,20s,1.0,25.0
735f36ce714b16ad5bb25092649cc5e5,male,30s,1.0,462.0
735feeecc43db82364df75c4c2703e28,female,20s,1.0,5.0
736032b16023ed7208f0b5376485ef29,female,30s,5.0,374.0
7360fa247e1559282e0e243ab3874694,male,30s,1.0,27.0
73610c6753a2f828706be14f4cacfd07,male,20s,1.0,439.0
73619f0f5670156459938c12f3bec0d2,male,30s,1.0,68.0
7361ac5b8c46243428e9a10914107e41,female,20s,1.0,37.0
7362d9bd8502a99b7589617f591e8223,male,30s,2.0,358.0
73634bb974f63b7ff20746505f0a38e0,male,20s,1.0,297.0
736401c5aaf8712d02aded4d08053606,female,30s,1.0,73.0
736703f867790312602576beb0fb2cfa,male,20s,1.0,14.0
736a05240cd6b87aea53250aae7af683,female,20s,1.0,90.0
736aaa944dceb362b069366de65c09c2,male,10s,1.0,3258.0
736b522075163d3714ebd234328aea04,male,30s,1.0,15.0
736b7614eb53236574e16c01956cd036,male,20s,1.0,32.0
736bc45b9696b3944958fc6d04477ef5,male,30s,1.0,126.0
736c8f435ad3929de58e345d8c1e7733,female,30s,1.0,39.0
736cae6868d8ce551f918e11c0b6f7b,male,20s,1.0,39.0
736d1248b19786405708fb2a666f7dbe,male,20s,1.0,13.0
736db678c95215949380434e7c64f709,male,20s,1.0,9.0
736ef9b8e3334daf41d52f7150e8f96,female,20s,1.0,15.0
7370869a9a079d490d2c0d74049e64e5,male,20s,1.0,18.0
73719020e5d4a887b30f3ef1c93e0e1c,male,30s,1.0,1035.0
7372527333d3b1147ec2bc3083dcbe5d,male,20s,1.0,35.0
7373d6b5b034a3d49bea9801e2e21430,male,20s,1.0,122.0
737497afc51944f682e74f8649955384,male,30s,3.0,113.0
7374ea4703732613d25a9a816a0d5e5e,female,30s,2.0,1141.0
7375c3eb9eccc65ac14902233392897d,male,20s,1.0,10.0
73770cfc033e1a024fd46d8bc11b9b2,male,20s,1.0,18.0
7377107d6d7e4f6e0dba3ac2f1effd59,female,30s,1.0,10.0
737905be26b34e827a162c2ca351762c,female,30s,1.0,150.0
73796c59bd5d8b7a9da6e29702056906,male,20s,2.0,374.0
737d7db6502fea1d99703c66d58455ac,male,30s,1.0,185.0
737d9fbcec00993b4ba6de31c90eb74f,female,30s,1.0,302.0
737e4f12549921505f0f724a877152ca,female,20s,1.0,173.0
737ed76868e6743451f402359faf5104,male,20s,1.0,32.0
737f33b15fa87badfcffd316b76e8223,male,30s,1.0,20.0
737fd1301646b2707b5b912f6938ff3d,female,20s,1.0,35.0
7380d2552f1a8ffd4c4b963820d2180a,male,30s,1.0,143.0
7381d0da15468d6e6ee94099f42c8cfa,male,20s,1.0,16.0
738355926abc18fcb28f2f9bf704cafe,female,20s,2.0,677.0
73840bf66d2bb702b6c8b0cd35dfb387,female,20s,1.0,270.0
738474bc4d1144b9ed5c5394399f2564,female,20s,2.0,39.0
7384aac5c94125bcb7b296110b2be1e5,male,20s,1.0,669.0
73855ac11994d3334ce574a84b0ca6d9,male,30s,2.0,1023.0
7387201d7a253c74a2b5bb5ba2155be8,male,30s,1.0,16.0
73886d775c775ab1969196d2268a01a,male,20s,1.0,100.0
7389eb15d798ecd3089bf327403b35d0,male,20s,1.0,3.0
738c8ef8d30e54a480e805453564849f,male,30s,1.0,74.0
738c9094d5ab9d820da9299a3f631261,female,20s,3.0,1295.0
738cb6d9b8a0ddffab3175ff90e27054,female,20s,1.0,15.0
738cda816694e94038fe790c7df4f353,female,20s,1.0,146.0
738d8de360a3c7fedc72b4bd80dae66c,male,20s,1.0,28.0
738ddf275983504611276498927f129f,male,20s,1.0,9.0
738e422c7ce6816f1b475ed0e57fdc4,male,20s,1.0,8.0
738f6042d55ca1ea45dab896ae06b5e5,female,30s,1.0,9.0
7390f0697559c819bc89515aa39d763c,male,20s,1.0,211.0
7390f253b92dc65680e6272189459b34,female,20s,1.0,43.0
739225289e2604edabdf0d77958feefc,male,30s,1.0,303.0
7393044b9262cdcb6db06fc8b1b952f4,female,30s,1.0,27.0
7393fc94b95f819042f7f7fd8a496058,female,20s,1.0,224.0
7394ebc3bc25bed697b47681f0e17021,female,30s,5.0,1239.0
73953ae90306d521c782f7843015a72c,male,20s,2.0,133.0
73974a1d0d5ad9e32934981497eb0cb4,female,20s,1.0,29.0
7397bac7a92f5cddb3b97c84b4924b7d,male,20s,4.0,1703.0
7398216795eea365380773c3d32ad0f2,female,30s,3.0,1404.0
73996169cc91c1cc79f8a231cecf8af5,female,30s,1.0,93.0
7399938398a3bd964823eca333114390,female,30s,1.0,15.0
7399e99f3a69f7570b23e5678489a5e0,female,20s,3.0,2672.0
739ae70cc482ff908775e81d8214f04e,male,20s,1.0,30.0
739b75f3f64a48d669cb335365238bed,male,20s,1.0,27.0
739c60bfd4ac2f72030d32f4f92bedf6,male,20s,1.0,82.0
739c9244540f6ada885eac01c9e47338,female,30s,3.0,661.0
739cf7ec9d5370383022a6b2765130ae,female,20s,1.0,66.0
739d4fae0f855b52ed6bc1b4e2c0a96b,male,20s,1.0,8.0
739e0cf302d806c69fc8b3be4033f79e,female,20s,1.0,18.0
739e418d1d4ec9511873e6b6005b22d5,male,20s,1.0,63.0
739eea50b26a78a10e3ac11a35d104ea,male,30s,1.0,147.0
739f1fae2e35671f1cf32acb6944c98a,female,30s,1.0,15.0
739f36c7ea175515cf0229b32fd1664b,male,20s,1.0,547.0
739f6191c2b2403e7465ef5100d17fac,female,20s,3.0,111.0
73a0deced632c92ba4e3402e43a208c2,male,20s,3.0,119.0
73a2122190472d97c2094d26d0d718f8,female,30s,2.0,636.0
73a405de3b918ae693fb3c96f8681a39,male,30s,1.0,16.0
73a459e6fbb2a000a7bfc6de907ed5e1,male,30s,1.0,11.0
73a4c033a2de156bc65f3efaa8b85e04,female,20s,6.0,909.0
73a519d3392bdb741b9ee16683f7948b,male,30s,1.0,87.0
73a5782e5bc02165885a7b2cb2dc1631,female,20s,1.0,111.0
73a5ef09c9315d26d82de10972ad7cf1,female,30s,1.0,31.0
73a61367592973d638d995ce793a8b33,female,20s,1.0,17.0
73a68d0dde266994ee3f5e5814487b43,female,30s,1.0,110.0
73a75ab775a5f8b992e3016a80cdee2f,female,20s,1.0,207.0
73a8836d28efd33976f83c5c06fdee82,male,10s,1.0,25.0
73a8915237b3f754f290f1c416b0472c,male,20s,1.0,45.0
73a98c7ae17131d212c25f3ed778ec5c,female,20s,1.0,117.0
73aa8b710472cae36906fec0c09eb66f,female,20s,1.0,23.0
73aafadb5ca3174bac3a04932808c739,male,10s,1.0,106.0
73ab3517b32aaced2a9d2fc332f328d8,female,20s,1.0,288.0
73ab37791e52e9941cb6319dfa23d0f5,female,30s,1.0,30.0
73acda281474191caff0b882cdc02d78,female,30s,1.0,19.0
73aee20cc13c85f7b2e512d8bf8b2d65,male,30s,5.0,280.0
73b11ece5b1a062b32f913f8d82cd727,male,30s,1.0,16.0
73b20fdcc6d09f57932893fbb949b2a,female,30s,2.0,94.0
73b25dcdb6cff6cb07869b62adb4c9ac,female,20s,1.0,66.0
73b3917b4c56a992c51d4462b4b3a789,female,30s,12.0,1293.0
73b44d170526abce0ff2eeea9cfed623,male,20s,1.0,3.0
73b6bf3303000f91a89967cb1391da75,female,20s,1.0,36.0
73b711a352d1d9cc2d72c946e6e63a1f,female,20s,1.0,5.0
73b74010fb6a9079586956da473cebde,male,20s,1.0,23.0
73b7d46c837890af6055f3851f70047,female,20s,1.0,11.0
73b950d15b51cf596f1f0205e6f16de,female,30s,1.0,21.0
73bab5576fc7b80ec278a854e4be2a8,female,30s,1.0,102.0
73bacbcd16fc1b8b945e1a06e84e12d6,male,20s,3.0,995.0
73bb11e7c75d78b7312b6fa2df22e1c6,female,20s,1.0,259.0
73bcbdbec59ee4fd05591ffde8e84891,male,30s,2.0,1319.0
73bd0c7d8ab6b5287def3fa3336f4d9e,female,20s,1.0,123.0
73bdb8a941ba7f38f4363e5da11f5b06,male,30s,1.0,25.0
73be00b4b58e5d5849f8dc713443ffcb,female,20s,2.0,564.0
73c09c16b5af2c9a34647149156dbcce,female,20s,1.0,321.0
73c118979eaf5e8789bfcee99a72a8db,female,30s,4.0,1060.0
73c1c7365f1f8676f42626daf12b8ebb,male,20s,1.0,132.0
73c3197256b16d38f850e6a6241b52,female,20s,4.0,435.0
73c3863c709f985798f41d7aeae07541,male,30s,1.0,28.0
73c464cfe5405ff54a161d9c6bdc8856,male,20s,1.0,181.0
73c50e314e28fd71e579ed9b990518a6,male,20s,1.0,27.0
73c69576928f5bf7043c1e96d72f0a57,female,10s,2.0,32.0
73c7f5cef6a9f310cb2f3a7d251510c0,female,30s,1.0,505.0
73c8533af882639c80a440baba36b15b,male,30s,1.0,58.0
73c88e2b056b9edf82c1879f127ff937,female,20s,1.0,338.0
73c890614c73cfb30150de907783a9c6,male,20s,1.0,158.0
73c8ac4e92ef67cb5148672abfd65e00,female,30s,1.0,9.0
73c9e270e59cdf27a5299748967b7b12,male,20s,1.0,19.0
73cab7c55ae3c02ff2f5e43a8c59b817,female,20s,1.0,10.0
73caecf696d9862dad1cfc162d49685e,male,20s,5.0,1259.0
73cb56ca8acde953f5873be1b31279b4,female,30s,1.0,35.0
73cc0684d044da7e6e7b8cf33be5975f,female,30s,1.0,28.0
73cc3f7756331f0cf2062455d5d5b515,male,20s,1.0,26.0
73ce19debdb1a3a1190a3fc6fed883f0,male,20s,10.0,1105.0
73ce6eac35a83ad20620f98c9da21879,male,20s,2.0,1847.0
73ce98edfaff64c91dac38917fc2e0aa,male,20s,1.0,32.0
73d0922207a6d9a5303429d5ba213430,female,20s,1.0,75.0
73d092bd02c997deeb5d4cd25aaf896b,male,20s,1.0,610.0
73d0c9f59965971d5b18a39b4f6c34e,male,30s,1.0,11.0
73d10c6fec7b0abe6184342c96898c97,male,20s,1.0,123.0
73d1d1d2123ba2a991d326ec78755284,female,20s,1.0,25.0
73d3545498df5326e2ff8e3b46efc3df,male,30s,1.0,13.0
73d56abd09798eea505c6f79fc7a2922,male,30s,1.0,5027.0
73d60bc9aa1af0ac3d98d4d9eae8b9c8,female,30s,1.0,13.0
73d67bfefdfb4829f102a4be25dec2db,female,20s,1.0,52.0
73d689754c643af0b1a29e96db838871,female,30s,1.0,215.0
73d70ecbf632a003ae159a2eee94943e,male,20s,1.0,204.0
73d898328917f035bce415c665d348b0,female,30s,3.0,2064.0
73d8da32c580ccacba256d69d85c47f,male,20s,1.0,21.0
73d931e32164ac3eed2234a6919ee023,female,20s,1.0,491.0
73d99b517b4672c4ac9a6504436c80ee,female,20s,1.0,774.0
73d9fa1b190f17d925786da7345a05e2,male,30s,1.0,186.0
73dd782eb9c7b97d8855afb9df22ab61,female,20s,1.0,89.0
73de557ad1e15bf55a64be2342b2aa91,female,30s,1.0,210.0
73dfae2f826558130980ecb473cb6070,female,30s,1.0,60.0
73dfc4b161a78c67d18c50de904322e3,male,20s,1.0,548.0
73dffe1d7a38290f93fa5de57dabe3db,male,30s,1.0,74.0
73e1865074136fc7613ac5021d629a3e,female,30s,1.0,7.0
73e1a7e7e2bf9e40c47588e877bafb2c,male,20s,1.0,23.0
73e2ae73e4b197bbf9007c46ecb70f43,male,20s,1.0,30.0
73e3644e930ea7a999983b3abcd2f736,female,30s,1.0,33.0
73e3ae52ce3d81aad345645fb0e8d4b0,male,20s,1.0,24.0
73e436479c039f17f365d1f6390baaa1,female,20s,1.0,25.0
73e52b3deeff4ec54f182541b99b8427,male,20s,9.0,1353.0
73e6953d0981f8348dc6510192a5935b,female,20s,1.0,62.0
73e8b1d2a8d695400e3b172ded3efbde,male,20s,1.0,9.0
73e91465ca67670f5dd87a1046fc9935,male,30s,1.0,12.0
73ea0167a8044f7bdbc9552632ecf415,male,30s,1.0,84.0
73eafafa3bb39d8582dd11ded50dd85f,female,20s,1.0,13.0
73ec6e10c343ff621cb7ae473aaafb6b,female,20s,3.0,83.0
73ecdd8e0ace1441554123376167cd9e,female,20s,2.0,82.0
73ef4a4f39fa0c08fb8d64a1200fd19b,female,30s,1.0,15.0
73f1185ca48b3af1385662e9712d0d36,male,30s,1.0,56.0
73f15c81ee6ff3f4d08bb9b0824672c5,male,20s,2.0,1333.0
73f16b63f9fcd5cdf8b167b76f96fc0,female,20s,1.0,43.0
73f26c83494974b7e29bbf6c85e827d8,male,30s,2.0,213.0
73f425930e6509d82534f895d85bf55,female,20s,1.0,6.0
73f52bfa5154489d6be4fc07dc66e0c8,female,20s,1.0,54.0
73f5c4a6a53a583997bebb3252b3b0d0,female,20s,1.0,23.0
73f5e787ccd22cd463da651aefa64276,female,20s,1.0,71.0
73f6051c8fb09930e09e55816a5c8abd,female,30s,8.0,1035.0
73f7903d0ad4a0a32808d2c3598565ee,male,30s,3.0,1365.0
73f8514453845f7d694b55566a280c90,male,20s,1.0,21.0
73f89a3264ad5dbd8bd026ab07619b79,male,20s,1.0,327.0
73f8abeddc7c18f440c5e8481b484ae5,male,20s,1.0,19.0
73f8d471d975f0a4e756afc3ad328618,male,20s,1.0,213.0
73f99a96682b19e63939d4cfa8b30a52,male,20s,1.0,47.0
73fa00280cbfa8c362a8d83e73eaf4af,female,30s,5.0,1149.0
73fc72f02d712bc7058677359a1a76bb,male,30s,1.0,324.0
73ffd4db217c5b53c77c43805eea906,female,30s,1.0,292.0
74009635c0122d1992180b376259fd9a,male,20s,1.0,6.0
74017f6912b7364ccdc6256d06320871,male,20s,1.0,12.0
7402cb1f7f17ea4ca98164930cea3114,male,20s,2.0,28.0
7402f1edfc68fae01206e2bf7e7b8e84,female,30s,1.0,11.0
740368662972c5a4ba732c4a05f1e7ac,male,20s,1.0,25.0
740418a7c8689000de84dccbd6ada200,female,30s,3.0,118.0
740434980f84de0ebf74282e04f768b5,male,30s,1.0,41.0
7404d3a68448ef88a5a3438540a7a0d2,male,30s,1.0,403.0
74065d8b9ca83162a682fa546d2283ae,male,30s,1.0,252.0
7406cb7ed8e9d449eb492d49b2136451,male,20s,1.0,21.0
74075be25fa704dddb0f890d29f0a407,female,30s,1.0,15.0
740771f1fe1692cd232afc0364399e83,male,20s,1.0,26.0
7408d8cd9ce9527b724221bff97fcbd,female,20s,3.0,205.0
7408ef37186d58c2f8e9143c21f5c364,male,30s,1.0,39.0
740a5d802753d922de7e214cda5572ec,male,20s,3.0,1840.0
740ac9bd439d7bc545efb74fa40389b8,female,20s,1.0,212.0
740b4e20df8b7ded6e3ba78ff032d0cb,male,30s,1.0,299.0
740c0d4b92200536ae8611200de53adf,female,20s,1.0,12.0
740d1a42e50152678c551840a969c233,male,20s,1.0,13.0
740d216ec9bc77ec0b84c2a79dfe1a07,female,30s,1.0,123.0
740de290a17213c83708ff1df6d47fb0,female,20s,3.0,188.0
74121899d358f9d7e9a1ad43d055df2e,male,20s,1.0,184.0
74139ba0fdac0ead57bf38299fe0c14b,male,30s,1.0,10.0
7413bc21ad015677151faa32080ebf82,female,20s,2.0,811.0
7414788b141cecb141c043d3d4f16d34,male,30s,1.0,40.0
7415cc9a1f3f3d354610d7eff96d0a24,male,20s,2.0,17.0
741861ef6b192c88d1d1a2eba7dd9590,female,20s,1.0,8.0
7419f3497bef506c6385ef7b63a790e7,male,30s,1.0,5.0
741a59d8dbd813d52f36914eb56bfe5c,female,20s,1.0,64.0
741aaf6a840242b755a17a4b0cd0558,male,30s,2.0,169.0
741b76c459e41397d6a81c388c199532,female,20s,1.0,146.0
741ba6a5cc4b0672021595be11faf089,male,30s,1.0,14.0
741c4b8b68980be9dc932368f8a12322,male,30s,1.0,25.0
741c79286c7b28551de9b08334388c8b,male,20s,4.0,1119.0
741c88a6d06a608b75077f2ae441a44a,male,30s,1.0,85.0
741cb0938d897e36d0afa2406d5d8a54,male,20s,1.0,371.0
741db3b0c71eb28c83fe2670d566d16e,female,30s,1.0,12.0
741e97cca52c8ed10b931fe882c53b60,male,20s,1.0,6.0
741f07d1aa0524c86f07ece1555005bc,male,30s,1.0,246.0
7420456a02bfc3e97a2a47dd952b4a8c,male,20s,2.0,70.0
74226e6d808aeb497a3c5d51cd2734f2,male,30s,1.0,419.0
7422ce15fc7a8b9f0e7f6812e350c873,male,30s,3.0,2486.0
74245716d40d3b6d5b7b10ffed8ac833,female,20s,5.0,964.0
74245d818f163f2abd3bce1ab6c9b44f,female,20s,1.0,83.0
7425958de30b911f12b169eb8e7bd87a,male,20s,1.0,51.0
7425c44dbcc4609171942d4ddff7e8a1,male,20s,1.0,156.0
7425e54b6e5768a23d2dd9a46cc5408f,male,20s,1.0,19.0
7426f8cc81614e035f55c617c91d9869,female,30s,1.0,119.0
742856afc3cf655ae04b27a0410f188,male,30s,1.0,3.0
7428d8cd5637332b4d498fe82f20bd8f,female,20s,1.0,28.0
7429e4713c1bd717d2cea87720008a8,female,20s,1.0,24.0
742a0302af386cd023ef2e2f1ff9a79c,female,20s,4.0,1342.0
742a1c5e2d04828dec3f74b6ff93f725,female,10s,1.0,196.0
742b85fe37ebb8085738c45039222ed0,male,30s,1.0,767.0
742c23b501b24a38b45dd546ef2965ce,male,20s,1.0,45.0
742cbc35015c699c5f5a923cd4f127dd,male,30s,1.0,140.0
742d54bcca33a998f5a9320dfe860ef8,male,20s,1.0,5.0
742e255d143285ad8dbce85b787632aa,female,20s,5.0,631.0
742f6d5b17d1e980b8ea2834bdae1bee,female,30s,1.0,160.0
7430407084c6424625064a8fe3d79ebb,female,30s,1.0,153.0
7430509e442e5b97f5a177ebe221a49e,female,30s,5.0,1279.0
74309eb5c3dd232fd8feb2d4204e8ebd,male,20s,2.0,2133.0
7430a2d5f7a35724c7e3cd9b862c9149,female,20s,1.0,296.0
74342fcf5666c63a5eee9546aaca7cad,female,30s,1.0,32.0
743615d00f5171b79d55404ddf0697c5,male,30s,1.0,3.0
74363092a60f8f8e937ac43f5b47c943,female,30s,2.0,495.0
74374c21b7bc650d2d19accd660ea08d,female,20s,5.0,528.0
743798e81b0989214291aa4f813618b3,male,20s,1.0,43.0
7438588874259d79c9c918a2bfb8a196,male,20s,1.0,14.0
7438690c55c113d0dcdd0c4ffd8cc62c,male,20s,1.0,3.0
7438bf5978d2e3301da31346c2823133,male,20s,1.0,428.0
7438c4b25c47111af5946647c98ffcc7,female,20s,1.0,20.0
743a152e5b28e99320ab4547c9e59df7,male,20s,1.0,21.0
